fecha;dolar_precio;total_dolar;total_local;material_1;cantidad_1;costo_dolar_1;costo_local_1;comprado_en_dolares_1;proveedor_1
2018-11-02;236.4;0;0;FRANELA;1;2.53807106598985;0;1;10
2018-11-02;236.4;0;0;FRANELA;1;5.92216582064298;0;1;10
2018-11-03;236.4;0;0;GORRA;4;3.80710659898478;0;1;10
2018-11-04;236.4;0;0;FRANELA;12;2.53807106598985;0;1;10
2018-11-23;326.17;0;0;FRANELA;6;3.37247447649998;0;1;10
2018-11-05;236.4;0;0;FRANELA;1;2.53807106598985;0;1;10
2018-11-04;236.4;0;0;CARTUCHERA;1;3.70135363790186;0;1;10
2018-11-04;236.4;0;0;FRANELA;2;6.9796954314721;0;1;10
2018-11-05;236.4;0;0;GORRA;2;5.0761421319797;0;1;10
2018-11-05;236.4;0;0;TAZA;1;4.01861252115059;0;1;10
2018-11-05;236.4;0;0;CARTUCHERA;1;3.59560067681895;0;1;10
2018-11-06;239.81;0;0;FRANELA;2;2.50198073474834;0;1;10
2018-11-06;239.81;0;0;FRANELA;2;2.71047912931071;0;1;10
2018-11-06;239.81;0;0;FRANELA NIÑO;1;2.91897752387307;0;1;10
2018-11-06;239.81;0;0;FRANELA;1;3.33597431299779;0;1;10
2018-11-06;239.81;0;0;GORRA;1;5.21245986405905;0;1;10
2018-11-07;242.15;0;0;GORRA;3;5.36857319843073;0;1;10
2018-11-07;242.15;0;0;FRANELA;1;2.47780301466033;0;1;10
2018-11-07;242.15;0;0;FRANELA;2;2.47780301466033;0;1;10
2018-11-07;242.15;0;0;FRANELA NIÑO;4;2.06483584555028;0;1;10
2018-11-08;243.65;0;0;FRANELA;1;2.66776113277242;0;1;10
2018-11-09;250.74;0;0;GORRA;1;5.7031187684454;0;1;10
2018-11-10;250.74;0;0;FRANELA;3;6.58052165589853;0;1;10
2018-11-10;250.74;0;0;FRANELA;1;7.01922309962511;0;1;10
2018-11-10;250.74;0;0;FRANELA NIÑO;1;4.66618808327351;0;1;10
2018-11-10;250.74;0;0;FRANELILLA;4;4.14772274068758;0;1;10
2018-11-10;250.74;0;0;FRANELA NIÑO;1;3.19055595437505;0;1;10
2018-11-10;250.74;0;0;FRANELA NIÑO;1;3.42984765095318;0;1;10
2018-11-10;250.74;0;0;FRANELA;4;6.7400494536173;0;1;10
2018-11-10;250.74;0;0;GORRA;1;5.7031187684454;0;1;10
2018-11-10;250.74;0;0;FRANELA;1;2.79173646007817;0;1;10
2018-11-10;250.74;0;0;FRANELA;1;6.74004945361729;0;1;10
2018-11-10;250.74;0;0;FRANELA;1;6.22158411103135;0;1;10
2018-11-10;250.74;0;0;FRANELA;1;6.18170216160166;0;1;10
2018-11-14;260.09;0;0;FRANELILLA;1;4.99826982967434;0;1;10
2018-11-14;260.09;0;0;FRANELA;1;6.72844015533085;0;1;10
2018-11-14;260.09;0;0;FRANELA;1;6.53619900803568;0;1;10
2018-11-14;260.09;0;0;FRANELA;1;6.92068130262602;0;1;10
2018-11-14;260.09;0;0;FRANELA;1;5.92102733669115;0;1;10
2018-11-14;260.09;0;0;FRANELA;1;7.30516359721635;0;1;10
2018-11-15;263.35;0;0;FRANELA;1;6.0755648376685;0;1;10
2018-11-15;263.35;0;0;FRANELA;1;7.59445604708563;0;1;10
2018-11-17;270.41;0;0;GORRA;6;4.62261011057283;0;1;10
2018-11-17;270.41;0;0;FRANELA NIÑO;6;3.26541178210865;0;1;10
2018-11-17;270.41;0;0;FRANELA;5;6.87104766835546;0;1;10
2018-11-17;270.41;0;0;GORRA;1;6.21278798860989;0;1;10
2018-11-17;270.41;0;0;GORRA;1;5.91694094153323;0;1;10
2018-11-17;270.41;0;0;PORTA COSMETICO;6;4.99241891941867;0;1;10
2018-11-17;270.41;0;0;TULA;2;5.4250952257683;0;1;10
2018-11-17;270.41;0;0;BANDOLERA;1;5.42509522576828;0;1;10
2018-11-21;311.29;0;0;FRANELA;2;4.81865784316875;0;1;10
2018-11-21;311.29;0;0;FRANELA;2;4.4974139869575;0;1;10
2018-11-23;326.17;0;0;GORRA;1;6.43836036422724;0;1;10
2018-11-24;326.17;0;0;CARTUCHERA;1;5.67188889229543;0;1;10
2018-11-24;326.17;0;0;FRANELILLA;2;3.98565165404543;0;1;10
2018-11-26;333.24;0;0;FRANELA;1;3.00084023526587;0;1;10
2018-11-30;406.15;0;0;VASO;4;2.3390373014896;0;1;10
2018-11-30;406.15;0;0;CARTUCHERA;1;4.43186015019082;0;1;10
2018-12-01;406.15;0;0;VASO;3;8.33333333333333;0;1;10
2018-12-01;406.15;0;0;FRANELA;1;6.40157577249785;0;1;10
2018-12-01;406.15;0;0;VASO;2;2.46214452788378;0;1;10
2018-12-01;406.15;0;0;VASO;5;2;0;1;10
2018-12-01;406.15;0;0;TAZA;1;5.5;0;1;10
2018-12-01;406.15;0;0;FRANELA NIÑO;4;5;0;1;10
2018-12-01;406.15;0;0;FRANELA;1;7;0;1;10
2018-12-01;406.15;0;0;GORRA;1;7;0;1;10
2018-12-01;406.15;0;0;VIAJERA;2;5;0;1;10
2018-12-01;406.15;0;0;GORRA;1;6.77089745168041;0;1;10
2018-12-01;406.15;0;0;MANILLA;1;2.46214452788379;0;1;10
2018-12-01;406.15;0;0;VASO;1;2.21593007509541;0;1;10
2018-12-03;423.54;0;0;VASO;1;2.88048354346697;0;1;10
2018-12-04;466.19;0;0;GORRA;1;5.89888242991055;0;1;10
2018-12-04;466.19;0;0;BANDOLERA;1;7.65782191810206;0;1;10
2018-12-04;466.19;0;0;FRANELA;2;4.826358351745;0;1;10
2018-12-04;466.19;0;0;FRANELA;3;3.21757223449666;0;1;10
2018-12-04;466.19;0;0;FRANELA;1;4.826358351745;0;1;10
2018-12-04;466.19;0;0;FRANELA;1;7.50766854715888;0;1;10
2018-12-04;466.19;0;0;TAZA;3;4.29009631266223;0;1;10
2018-12-04;466.19;0;0;LLAVERO;1;2.14504815633111;0;1;10
2018-12-04;466.19;0;0;FRANELA;1;8.58019262532444;0;1;10
2018-12-04;466.19;0;0;CARTUCHERA;1;5.89888242991055;0;1;10
2018-12-04;466.19;0;0;FRANELA;1;2.57405778759733;0;1;10
2018-12-04;466.19;0;0;FRANELA;1;6.43514446899333;0;1;10
2018-12-05;498.64;0;0;FRANELA;3;7;0;1;10
2018-12-05;498.64;0;0;GORRA;2;8;0;1;10
2018-12-06;527.15;0;0;TAZA;1;4.55278383761738;0;1;10
2018-12-07;530.74;0;0;FRANELA NIÑO;4;5;0;1;10
2018-12-08;530.74;0;0;BANDOLERA;1;7.91347929306252;0;1;10
2018-12-08;530.74;0;0;TAZA;1;5.08723668839733;0;1;10
2018-12-08;530.74;0;0;BANDOLERA;1;7.91347929306252;0;1;10
2018-12-08;530.74;0;0;FRANELA;1;9.04397633492859;0;1;10
2018-12-08;530.74;0;0;TAZA;1;5.08723668839733;0;1;10
2018-12-09;530.74;0;0;TAZA;1;5.08723668839733;0;1;10
2018-12-09;530.74;0;0;VASO;6;3.39149112559822;0;1;10
2018-12-09;530.74;0;0;PULSERITA;2;4.71040434110864;0;1;10
2018-12-10;550.29;0;0;CARTUCHERA;2;10;0;1;10
2018-12-10;550.29;0;0;VASO;1;3.27100256228534;0;1;10
2018-12-12;583.23;0;0;VASO;5;3.0862609948048;0;1;10
2018-12-12;583.23;0;0;FRANELA;3;nan;0;1;10
2018-12-12;583.23;0;0;FRANELA;1;34;0;1;10
2018-12-13;601.09;0;0;VASO;1;4.15911094844366;0;1;10
2018-12-13;601.09;0;0;PORTA COSMETICO;1;6.98730639338535;0;1;10
2018-12-13;601.09;0;0;FRANELA;3;6.66666666666667;0;1;10
2018-12-13;601.09;0;0;TULA;2;10.8136884659535;0;1;10
2018-12-13;601.09;0;0;CARTUCHERA;5;5.49002645194564;0;1;10
2018-12-13;601.09;0;0;FRANELA;11;nan;0;1;10
2018-12-13;601.09;0;0;FRANELA;2;41.5911094844366;0;1;10
2018-12-13;601.09;0;0;GORRA;4;nan;0;1;10
2018-12-15;647.29;0;0;GORRA;1;6.48859089434411;0;1;10
2018-12-15;647.29;0;0;FRANELA;2;5;0;1;10
2018-12-15;647.29;0;0;FRANELA;1;9.88737660090531;0;1;10
2018-12-21;686.73;0;0;VASO;6;3;0;1;10
2018-12-21;686.73;0;0;FRANELA;4;7;0;1;10
2018-12-21;686.73;0;0;FRANELA;2;6;0;1;10
2018-12-21;686.73;0;0;FRANELA NIÑO;1;4;0;1;10
2018-12-21;686.73;0;0;FRANELA;4;7.5;0;1;10
2018-12-21;686.73;0;0;GORRA;7;6;0;1;10
2018-12-21;686.73;0;0;FRANELA;2;12.3774991626986;0;1;10
2018-12-21;686.73;0;0;TULA;2;11.1397492464288;0;1;10
2018-12-21;686.73;0;0;FRANELA NIÑO;1;4.95099966507944;0;1;10
2018-12-21;686.73;0;0;FRANELA NIÑO;1;6.55279367436984;0;1;10
2018-12-21;686.73;0;0;PULSERITA;1;5.24223493949587;0;1;10
2018-12-21;686.73;0;0;VASO;1;3.34920565578903;0;1;10
2018-12-23;686.73;0;0;VASO;8;2.5;0;1;10
2018-12-24;686.73;0;0;TULA;1;11.1397492464287;0;1;10
2018-12-26;686.73;0;0;VASO;4;3.71324974880957;0;1;10
2018-12-27;710.54;0;0;FRANELA;1;9;0;1;10
2019-01-03;810.96;0;0;VASO;9;2.71283417184571;0;1;10
2019-01-07;910.68;0;0;FRANELA;1;10.9808055518953;0;1;10
2019-01-07;910.68;0;0;PULSERA;1;2.74520138797382;0;1;10
2019-01-07;910.68;0;0;PULSERA;1;1.64712083278429;0;1;10
2019-01-08;981.35;0;0;GORRA;1;8.61058745605543;0;1;10
2019-01-08;981.35;0;0;FRANELA;1;7;0;1;10
2019-01-10;1890.12;0;0;FRANELA;2;10;0;1;10
2019-01-17;2951.98;0;0;FRANELA;1;9.14640343091755;0;1;10
2019-01-18;2902.87;0;0;FRANELA;1;4.13383995838601;0;1;10
2019-01-19;2902.87;0;0;VASO;1;2.75589330559067;0;1;10
2019-01-19;2902.87;0;0;GORRA;1;6.0285166059796;0;1;10
2019-01-22;2431.52;0;0;FRANELA;1;4.11265381325262;0;1;10
2019-01-22;2431.52;0;0;FRANELA;2;10;0;1;10
2019-01-23;2380.61;0;0;FRANELA;1;12;0;1;10
2019-01-26;2560.86;0;0;FRANELA;1;11.7148145544856;0;1;10
2019-01-26;2560.86;0;0;PULSERITA;3;0.780987636965707;0;1;10
2019-01-26;2560.86;0;0;FRANELA;1;9.76234546207134;0;1;10
2019-01-26;2560.86;0;0;COLLAR MAPA;1;3.12395054786283;0;1;10
2019-01-26;2560.86;0;0;PULSERA;1;2.34296291089712;0;1;10
2019-01-29;3196.12;0;0;CARTUCHERA;1;4.06743176101022;0;1;10
2019-02-05;2486.25;0;0;TAZA;1;4;0;1;10
2019-02-05;2486.25;0;0;VASO;1;3;0;1;10
2019-02-07;2808.33;0;0;PULSERA;2;3.5;0;1;10
2019-02-07;2808.33;0;0;GORRA;1;8;0;1;10
2019-02-08;3120.46;0;0;COLLAR MAPA;1;5;0;1;10
2019-02-08;3120.46;0;0;FRANELA;1;8.01163930958897;0;1;10
2019-02-08;3120.46;0;0;FRANELA;2;11.2162950334246;0;1;10
2019-02-08;3120.46;0;0;FRANELA;2;9.61396717150675;0;1;10
2019-02-08;3120.46;0;0;VASO;3;3.20465572383559;0;1;10
2019-02-08;3120.46;0;0;FRANELA;2;8.97303602673965;0;1;10
2019-02-08;3120.46;0;0;FRANELA;1;9;0;1;10
2019-02-08;3120.46;0;0;VASO;6;4;0;1;10
2019-02-08;3120.46;0;0;CARTUCHERA;1;5;0;1;10
2019-02-08;3120.46;0;0;FRANELA;2;8.01163930958895;0;1;10
2019-02-08;3120.46;0;0;FRANELA;1;11.2162950334246;0;1;10
2019-02-08;3120.46;0;0;FRANELA;1;9.61396717150677;0;1;10
2019-02-08;3120.46;0;0;GORRA;1;6.40931144767118;0;1;10
2019-02-08;3120.46;0;0;VASO;1;3.84558686860271;0;1;10
2019-02-08;3120.46;0;0;FRANELA NIÑO;2;4.80698358575339;0;1;10
2019-02-08;3120.46;0;0;PULSERA;1;2.56372457906847;0;1;10
2019-02-08;3120.46;0;0;FRANELA NIÑO;1;4.80698358575338;0;1;10
2019-02-08;3120.46;0;0;VASO;1;3.84558686860271;0;1;10
2019-02-08;3120.46;0;0;FRANELILLA;2;5.76838030290405;0;1;10
2019-02-08;3120.46;0;0;FRANELA NIÑO;1;3.20465572383559;0;1;10
2019-02-13;3253.47;0;0;FRANELA;2;8.60619584628105;0;1;10
2019-02-13;3253.47;0;0;FRANELA;2;10;0;1;10
2019-02-13;3253.47;0;0;FRANELA;5;6.1472827473436;0;1;10
2019-02-13;3253.47;0;0;FRANELA;1;12;0;1;10
2019-02-13;3253.47;0;0;TAZA;1;5;0;1;10
2019-02-13;3253.47;0;0;BANDOLERA;1;8;0;1;10
2019-02-13;3253.47;0;0;VIAJERA;2;5;0;1;10
2019-02-13;3253.47;0;0;FRANELA;1;5;0;1;10
2019-02-13;3253.47;0;0;FRANELA;1;10.7577448078513;0;1;10
2019-02-13;3253.47;0;0;FRANELA;3;9;0;1;10
2019-02-14;3195.15;0;0;TAZA;2;4.69461527627811;0;1;10
2019-02-14;3195.15;0;0;FRANELA NIÑO;1;3.12974351751874;0;1;10
2019-02-14;3195.15;0;0;VASO;1;3.75569222102249;0;1;10
2019-02-15;3010.47;0;0;BODY BEBE;2;1.82695725252203;0;1;10
2019-02-16;3010.47;0;0;FRANELA;1;8.30435114782742;0;1;10
2019-02-16;3010.47;0;0;FRANELA;1;6.64348091826193;0;1;10
2019-02-16;3010.47;0;0;CARTUCHERA;1;4.98261068869645;0;1;10
2019-02-18;3015.58;0;0;FRANELA;2;11;0;1;10
2019-02-19;3180.42;0;0;VASO;4;3.77308657347143;0;1;10
2019-02-19;3180.42;0;0;TAZA;1;4.71635821683929;0;1;10
2019-02-20;3320.74;0;0;FRANELA NIÑO;1;3.0113769822389;0;1;10
2019-02-20;3320.74;0;0;FRANELILLA;1;5.42047856803002;0;1;10
2019-02-20;3320.74;0;0;FRANELA NIÑO;3;3.0113769822389;0;1;10
2019-02-20;3320.74;0;0;FRANELA NIÑO;1;5;0;1;10
2019-02-26;3720.11;0;0;FRANELA NIÑO;3;2.6880925564029;0;1;10
2019-02-26;3720.11;0;0;FRANELA;1;12.0964165038131;0;1;10
2019-02-26;3720.11;0;0;FRANELA;1;10.7523702256116;0;1;10
2019-02-26;3720.11;0;0;FRANELA;2;5.3761851128058;0;1;10
2019-02-26;3720.11;0;0;FRANELA;1;6.72023139100726;0;1;10
2019-02-26;3720.11;0;0;FRANELA;2;4.03213883460436;0;1;10
2019-02-26;3720.11;0;0;FRANELA;1;10;0;1;10
2019-02-26;3720.11;0;0;FRANELA NIÑO;1;2.6880925564029;0;1;10
2019-02-27;3723.14;0;0;FRANELA NIÑO;1;4.02885736233394;0;1;10
2019-02-27;3723.14;0;0;FRANELA NIÑO;15;2.68590490822263;0;1;10
2019-02-28;3701.12;0;0;FRANELA NIÑO;1;2.7018848348608;0;1;10
2019-02-28;3701.12;0;0;FRANELA NIÑO;15;2.7018848348608;0;1;10
2019-03-01;3715.41;0;0;FRANELA NIÑO;7;2.69149299808097;0;1;10
2019-03-01;3715.41;0;0;FRANELA;1;6.72873249520241;0;1;10
2019-03-01;3715.41;0;0;FRANELA;1;4.03723949712145;0;1;10
2019-03-01;3715.41;0;0;PULSERA;1;3.22979159769716;0;1;10
2019-03-01;3715.41;0;0;FRANELA;3;10;0;1;10
2019-03-01;3715.41;0;0;FRANELA;6;10.2276733927077;0;1;10
2019-03-01;3715.41;0;0;FRANELA;21;7.14285714285714;0;1;10
2019-03-03;3715.41;0;0;FRANELA;6;6.72873249520242;0;1;10
2019-03-04;3715.41;0;0;FRANELA;2;8.0744789942429;0;1;10
2019-03-13;3478.14;0;0;VASO;16;6.125;0;1;10
2019-03-15;3490.39;0;0;FRANELA;1;8.59502806276663;0;1;10
2019-03-16;3490.39;0;0;FRANELA;2;13.3222934972883;0;1;10
2019-03-16;3490.39;0;0;FRANELA;3;5.15701683765997;0;1;10
2019-03-16;3490.39;0;0;PULSERA;1;2.86500935425554;0;1;10
2019-03-16;3490.39;0;0;FRANELA NIÑO;2;2.86500935425554;0;1;10
2019-03-21;3427.24;0;0;FRANELA;3;10;0;1;10
2019-03-22;3464.89;0;0;FRANELA;6;8.08106462254213;0;1;10
2019-03-23;3464.89;0;0;BRAZALETE;1;4.61775121288122;0;1;10
2019-03-28;3630.59;0;0;FRANELA;5;13.2209916294597;0;1;10
2019-04-04;3720.8;0;0;FRANELA;2;6.0470866480327;0;1;10
2019-04-04;3720.8;0;0;FRANELA;1;12.9004515158031;0;1;10
2019-04-04;3720.8;0;0;FRANELA;2;10.7503762631692;0;1;10
2019-04-04;3720.8;0;0;FRANELA;6;7.52526338421845;0;1;10
2019-04-04;3720.8;0;0;FRANELA;2;9.40657923027305;0;1;10
2019-04-04;3720.8;0;0;FRANELA;1;12.0941732960654;0;1;10
2019-04-04;3720.8;0;0;FRANELA;1;10.7503762631692;0;1;10
2019-04-04;3720.8;0;0;FRANELA;1;12.3629327026446;0;1;10
2019-04-04;3720.8;0;0;VASO;1;4.83766931842615;0;1;10
2019-04-05;3789.66;0;0;VIAJERA;1;6.33302195975365;0;1;10
2019-04-06;3789.66;0;0;FRANELA;1;10.5550365995894;0;1;10
2019-04-06;3789.66;0;0;FRANELA;1;11.8744161745381;0;1;10
2019-04-07;3789.66;0;0;FRANELA;2;10.5550365995894;0;1;10
2019-04-08;3799.14;0;0;FRANELA;2;9.21261127518335;0;1;10
2019-04-10;4009.47;0;0;FRANELA;1;9.97638091817622;0;1;10
2019-04-11;4020.37;0;0;FRANELA;2;7.46199976619065;0;1;10
2019-04-12;4508.06;0;0;FRANELA NIÑO;2;4.436498183254;0;1;10
2019-04-13;4508.06;0;0;FRANELA;1;12.2003700039485;0;1;10
2019-04-13;4508.06;0;0;GORRA;1;9.98212091232149;0;1;10
2019-04-14;4508.06;0;0;FRANELA;2;13.9749692772501;0;1;10
2019-04-14;4508.06;0;0;FRANELA;1;14.9731813684822;0;1;10
2019-04-17;4982.71;0;0;FRANELA;2;10.0346999925743;0;1;10
2019-04-17;4982.71;0;0;FRANELA NIÑO;1;3.0104099977723;0;1;10
2019-04-23;5286.41;0;0;FRANELA;2;10;0;1;10
2019-04-23;5286.41;0;0;COLLAR MAPA;1;4.72910727696111;0;1;10
2019-04-23;5286.41;0;0;BANDOLERA;1;8.51239309853001;0;1;10
2019-04-23;5286.41;0;0;FRANELA;5;10;0;1;10
2019-04-24;5269.68;0;0;TAZA;1;4.36459139833918;0;1;10
2019-04-25;5389.22;0;0;FRANELA;1;7.27377987909197;0;1;10
2019-04-25;5389.22;0;0;BODY BEBE;1;3;0;1;10
2019-04-27;5627.63;0;0;FRANELA;1;10;0;1;10
2019-04-28;5627.63;0;0;FRANELA NIÑO;2;14.5;0;1;10
2019-04-29;5813.74;0;0;FRANELA;1;12.0404421250348;0;1;10
2019-04-29;5813.74;0;0;FRANELA;1;13.7605052857541;0;1;10
2019-05-01;6124.24;0;0;FRANELA NIÑO;2;4.5;0;1;10
2019-05-02;6138.22;0;0;TAZA;1;4;0;1;10
2019-05-03;6113.34;0;0;FRANELA;1;11.7775225981215;0;1;10
2019-05-03;6113.34;0;0;FRANELA;1;10.7960623816114;0;1;10
2019-05-03;6113.34;0;0;FRANELA;1;8.83314194859111;0;1;10
2019-05-03;6113.34;0;0;FRANELA NIÑO;1;6.87022151557087;0;1;10
2019-05-03;6113.34;0;0;FRANELA NIÑO;1;6.87022151557087;0;1;10
2019-05-03;6113.34;0;0;GORRA;1;10;0;1;10
2019-05-03;6113.34;0;0;CARTUCHERA;1;5;0;1;10
2019-05-06;6011.61;0;0;ESTAMPADO;1;15;0;1;10
2019-05-06;6011.61;0;0;FRANELA NIÑO;2;7;0;1;10
2019-05-06;6011.61;0;0;FRANELA;1;10;0;1;10
2019-05-06;6011.61;0;0;FRANELA;1;13;0;1;10
2019-05-06;6011.61;0;0;PULSERA;1;3;0;1;10
2019-05-06;6011.61;0;0;FRANELA;1;10;0;1;10
2019-05-07;6009.44;0;0;FRANELA;2;13;0;1;10
2019-05-07;6009.44;0;0;FRANELA;1;10;0;1;10
2019-05-07;6009.44;0;0;FRANELA;1;10;0;1;10
2019-05-07;6009.44;0;0;FRANELA;1;3;0;1;10
2019-05-09;5820.21;0;0;PORTA COSMETICO;1;7.2162344657667;0;1;10
2019-05-09;5820.21;0;0;GORRA;1;10;0;1;10
2019-05-10;5790.21;0;0;FRANELA;2;11;0;1;10
2019-05-10;5790.21;0;0;FRANELA;1;6;0;1;10
2019-05-10;5790.21;0;0;FRANELA;6;8;0;1;10
2019-05-10;5790.21;0;0;PULSERA;1;2.07246369302668;0;1;10
2019-05-11;5790.21;0;0;FRANELA;4;8;0;1;10
2019-05-11;5790.21;0;0;FRANELA;3;5;0;1;10
2019-05-12;5790.21;0;0;GORRA;1;10.3623184651334;0;1;10
2019-05-12;5790.21;0;0;FRANELA;2;12;0;1;10
2019-05-12;5790.21;0;0;FRANELA NIÑO;3;5.33333333333333;0;1;10
2019-05-12;5790.21;0;0;COLLAR MAPA;1;4.92210127093836;0;1;10
2019-05-12;5790.21;0;0;FRANELA;1;12;0;1;10
2019-05-12;5790.21;0;0;PULSERA;1;3;0;1;10
2019-05-12;5790.21;0;0;FRANELA NIÑO;1;3;0;1;10
2019-05-12;5790.21;0;0;BODY BEBE;1;2;0;1;10
2019-05-14;5602.74;0;0;GORRA;1;10;0;1;10
2019-05-14;5602.74;0;0;LLAVERO;4;2;0;1;10
2019-05-14;5602.74;0;0;VASO;2;4;0;1;10
2019-05-14;5602.74;0;0;FRANELA;1;14.9926643035372;0;1;10
2019-05-14;5602.74;0;0;VASO;4;4.2836183724392;0;1;10
2019-05-14;5602.74;0;0;PORTA COSMETICO;1;5.354522965549;0;1;10
2019-05-17;5705.94;0;0;FRANELA;1;10.5153576798915;0;1;10
2019-05-17;5705.94;0;0;FRANELA;1;14;0;1;10
2019-05-17;5705.94;0;0;FRANELA;1;13;0;1;10
2019-05-17;5705.94;0;0;FRANELA;1;7;0;1;10
2019-05-18;5705.94;0;0;VASO;2;4.2061430719566;0;1;10
2019-05-18;5705.94;0;0;FRANELA;3;14.020476906522;0;1;10
2019-05-19;5705.94;0;0;FRANELA NIÑO;2;10.8658696025546;0;1;10
2019-05-19;5705.94;0;0;FRANELA;1;12.9689411385328;0;1;10
2019-05-20;5794.14;0;0;FRANELA;2;11.3908189998861;0;1;10
2019-05-20;5794.14;0;0;FRANELA NIÑO;2;3.45176333329881;0;1;10
2019-05-21;5777.33;0;0;FRANELA;2;10;0;1;10
2019-05-22;5803.43;0;0;FRANELA;1;12.4064561819476;0;1;10
2019-05-22;5803.43;0;0;FRANELA;2;nan;0;1;10
2019-05-22;5803.43;0;0;PULSERA;1;3.44623782831877;0;1;10
2019-05-22;5803.43;0;0;FRANELA NIÑO;1;3.61854971973471;0;1;10
2019-05-23;5885.22;0;0;FRANELA;1;17;0;1;10
2019-05-24;5918.43;0;0;VASO;1;4.25788595962105;0;1;10
2019-05-24;5918.43;0;0;LLAVERO;1;2.66117872476315;0;1;10
2019-05-24;5918.43;0;0;LLAVERO;2;2.66117872476315;0;1;10
2019-05-24;5918.43;0;0;LLAVERO;2;2.66117872476315;0;1;10
2019-05-24;5918.43;0;0;VASO;1;4.25788595962105;0;1;10
2019-05-24;5918.43;0;0;FRANELA;1;13.8381293687684;0;1;10
2019-05-24;5918.43;0;0;FRANELA NIÑO;1;7.45130042933683;0;1;10
2019-05-25;5918.43;0;0;FRANELA;1;8.44818642781954;0;1;10
2019-05-25;5918.43;0;0;GORRA;1;10;0;1;10
2019-05-25;5918.43;0;0;FRANELA;1;14;0;1;10
2019-05-25;5918.43;0;0;BODY BEBE;1;3;0;1;10
2019-05-25;5918.43;0;0;FRANELA NIÑO;1;3;0;1;10
2019-05-27;5948.63;0;0;FRANELA;1;14;0;1;10
2019-05-28;6196.51;0;0;FRANELA NIÑO;2;3.22762329117519;0;1;10
2019-05-28;6196.51;0;0;FRANELA;3;12.9104931647008;0;1;10
2019-05-28;6196.51;0;0;FRANELA;1;14.5243048102884;0;1;10
2019-05-28;6196.51;0;0;FRANELA;1;7.26215240514419;0;1;10
2019-05-28;6196.51;0;0;TAZA;1;4;0;1;10
2019-05-28;6196.51;0;0;FRANELA;1;16;0;1;10
2019-05-28;6196.51;0;0;FRANELA;1;13.2171173773624;0;1;10
2019-05-30;6272.33;0;0;FRANELA;4;12.7544309690338;0;1;10
2019-05-30;6272.33;0;0;ESTAMPADO;2;3.18860774225846;0;1;10
2019-05-30;6272.33;0;0;PULSERA;1;1.59430387112923;0;1;10
